parlamentar_id,ano,numero_ano,nome_proponente,nome_concedente,valor_total,objeto,situacao,tipo_termo
PI-EXEC-GOVERNADOR,2025,30/2025,INSTITUTO MANGA ROSA INFLOR - I'M ROSIM,SECRETARIA DE ESTADO DAS MULHERES - SEMPI,20000.0,"Realização de oficinas voltadas para empreendedorismo e gestão de negócios com ênfase em produções domiciliares como gêneros alimentícios e artesanato, pois acessíveis e de baixo custo às classes mais baixas",,Colaboração
PI-EXEC-GOVERNADOR,2025,29/2025,"ASSOCIAÇÃO DE ASSISTÊNCIA A EDUCAÇÃO, A SOCIEDADE E A CULTURA - AAESC",SECRETARIA DE ESTADO DAS MULHERES - SEMPI,20000.0,"O Projeto Cidadania e Direitos Humanos LBT cujo objeto é a implementação de Ações de formação cidadã, de educação e sensibilização contra a violência homofóbica, focando idealmente experiências de combate ao bullying homofóbico e transfóbico (juventude e meio escolar); e de formação para a empregabilidade, que visam preparar as mulheres lésbicas, bissexuais, transexuais, travestis e transgêneros (LBTs) para a inserção social, familiar e profissional, vislumbrando a redução dos índices de discriminação e violência essa população. Para o exercício de cidadania, de educação continuada e de formação para a empregabilidade, pode incluir: 1 — AÇÕS DE EDUCAÇÃO E PROFISSIONALIZAÇÃO: a) Cursos técnicos e profissionalizantes para desenvolver habilidades e competências que facilitem a reinserção no mercado de trabalho. b) Iniciativas de alfabetização e elevação de escolaridade para aqueles que não tiveram acesso à educação básica. c) Oficinas e treinamentos em áreas como empreendedorismo, gestão financeira pessoal e habilidades socioemocionais. 2 — ASSISTÊNCIA PSICOSSOCIAL E DE SAÚDE: a) Acompanhamento psicológico e atendimento em saúde biológica e mental para lidar com os desafios emocionais e traumas decorrentes da discriminação e da violência. b) Orientação e encaminhamento para serviços de saúde, como acesso a medicamentos, tratamento de dependência química e acompanhamento médico. 3 — APOIO JURÍDICO E DOCUMENTAL: a) Orientação e auxílio na regularização de documentos pessoais, como RG, CPF e certidões. b) Assessoria jurídica para questões relacionadas à integração social e de direitos. 4 — INTERMEDIAÇÃO E INSERÇÃO NO MERCADO DE TRABALHO: a) Parcerias com empresas e programas de inclusão produtiva para facilitar a contratação dos atendidos. b) Apoio na elaboração de currículos, treinamento para entrevistas e encaminhamento a vagas de emprego. 5 — ATIVIDADES COMUNITÁRIAS E DE REINTEGRAÇÃO SOCIAL: a) Ações de conscientização e combate ao estigma social, envolvendo a comunidade no processo de socialização. b) Iniciativas de integração com a família e a comunidade, fortalecendo os laços sociais. Essas ações visam proporcionar uma socialização de forma digna.",Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2025,28/2025,INSTITUTO JUVENTUDES ,SECRETARIA DE ESTADO DAS MULHERES - SEMPI,20000.0,"O projeto é voltado ao fomento e inserção de mulheres LBTs no mercado de trabalho, respeitando os valores culturais, artísticos e históricos próprios do contexto social dos envolvidos. RESULTADOS ESPERADOS: INCLUSÃO PRODUTIVA O projeto prevê estratégias efetivas de inserção de mulheres LBTs no mercado de trabalho. Explorar sua capacidade de criar de aprender e de se expressar, absolvendo conhecimento e desenvolvimento de novas habilidades. FOMENTO AO PERFIL EMPREENDEDOR: A capacitação técnica visa, além do acesso a oportunidades de inclusão produtiva, a formação de profissionais criativos e comprometidos, sugere-se que as mulheres LBTs possam empreender, identificando as oportunidades mais alinhadas ao seu perfil, e cujo resultado seja o alcance de trabalhos no meio socioeconómico. RESULTADOS ESPERADOS: Realizar Curos, Workshops, palestras e discussões em grupo para alcançar a inserção de mulheres LBTs no mercado de trabalho",Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2025,27/2025,ARTICULAÇÃO PIAUIENSE DE TRAVESTIS E TRANSEXUAIS - APTTRA,SECRETARIA DE ESTADO DAS MULHERES - SEMPI,20000.0,"É sabido que o Brasil está entre os países mais machistas, misóginos e transfóbicos do mundo. Dezenas de mulheres CIS e Trans são violentadas e assassinadas pelo patriarcado da honra. Pretende-se através desta proposta, empoderar mulheres LBTI, em especial negras, para o autoconhecimento e a identificação de manifestações machistas, misóginas e transfóbicas por mínima que seja. Orientá-las a denunciar toda e qualquer forma destes preconceitos. Formar lideranças que possam contribuir massivamente para prevenção e enfrentamento à misoginia e o transracismo em todas as suas vertentes.",Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2025,26/2025,ASSOCIAÇÃO DE AMIGOS DOS AUTISTAS DO PIAUÍ - AMA/PI,SECRETARIA DE ESTADO DAS MULHERES - SEMPI,20000.0,"Pessoas autistas em geral têm dificuldades de socialização ( interações sociais e afetivas), dessa forma serão realizadas formações nas áreas de gênero e direitos LGBTQIAPN+; curso de elaboração e preparação de currículo e entrevista de emprego; sociologia das emoções e afetos.",Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2025,25/2025,ASSOCIAÇÃO CULTURAL DOS AMIGOS DA MÚSICA EFICIENTE - ACAME,SECRETARIA DE ESTADO DA EDUCAÇÃO -SEDUC,849797.68,"O presente Termo de Fomento 001/2025 tem como objeto a realização de ações que proporcionem o acesso à educação e a cultura, de forma significativa e complementar, através do uso da musicoterapia, e aula de instrumentação e música, voltada ao desenvolvimento de habilidades e potencialidades, visando a inclusão social, bem-estar e exercício da cidadania das pessoas com e sem deficiências, bem como um atendimento individualizado por equipe multidisciplinar e o encaminhamento para a rede de proteção, a fim de dar continuidade ao atendimento e melhorar o desenvolvimento das ações pelo projeto.",,Fomento
PI-EXEC-GOVERNADOR,2025,22/2025,ACADEMIA PIAUIENSE DE LETRAS,SECRETARIA DE ESTADO DA EDUCAÇÃO -SEDUC,408600.0,"O presente Termo de Fomento tem como objeto a promoção de ações de valorização da literatura e da cultura piauiense, fortalecendo sua preservação, modernização e difusão.",,Fomento
PI-EXEC-GOVERNADOR,2025,4/2025,PREFEITURA MUNICIPAL DE TERESINA,INSTITUTO DO DESENVOLVIMENTO DO PIAUI - IDEPI,6000000.0,Recapeamento Asfáltico em Concreto Betuminoso Usinado Quente - CBUQ no Município de Teresina - PI.,Termo em elaboração,
PI-EXEC-GOVERNADOR,2025,21/2025,"INSTITUTO MOVIMENTA PIAUI - APOIO A CULTURA, CIDADANIA, ESPORTE, PESQUISA, INOVACAO E GAMES - IACCEPI",SECRETARIA DE ESTADO DAS MULHERES - SEMPI,20000.0,"Situação Problema: Após estudos de viabilidade da nossa proposta, identificamos que o estado do Piauí, e em especial a capital Teresina, tem experimentado desafios na inclusão de mulheres lésbicas, bissexuais, travestis e transgêneras (LBTs) no mercado de trabalho, principalmente em setores tecnológicos. Estudos indicam uma carência de políticas e programas específicos para promover a autonomia econômica e inclusão social para mulheres LBTs, que muitas vezes enfrentam barreiras adicionais, como discriminação, acesso limitado a oportunidades, exclusão social e obstáculos significativos para alcançar independência econômica. A ausência de políticas que promovam a autonomia econômica e incluam essas mulheres em setores de alta demanda acentua a desigualdade. Esse cenário exige iniciativas específicas que forneçam ferramentas práticas e capacitações voltadas para a inclusão social e empoderamento econômico por meio da tecnologia. A discriminação e a falta de oportunidades no mercado de trabalho formal resultam em dificuldades para o desenvolvimento profissional e econômico desse grupo. Em particular, a falta de programas de capacitação e apoio direcionados agrava a vulnerabilidade socioeconômica e limita o acesso a empregos de qualidade, especialmente em setores emergentes, como tecnologia e serviços digitais. Diante desse cenário, nosso projeto ""Conecta LBT Piauí: Transformação Digital e Autonomia Econômica para Mulheres LBTs"" visa capacitar mulheres LBTs, promovendo a inclusão por meio de ferramentas tecnológicas e formação prática que fortaleça o empoderamento socioeconômico. Nossa proposta oferece capacitações em áreas de grande demanda e potencial de crescimento, como marketing digital, e-commerce, design gráfico e gestão de projetos, alinhando-se com as diretrizes do edital SEMPI 2024. ------------------------ 2.2) Ações para Financiamento com os Recursos Solicitados: Com os recursos do edital, nosso projeto implementará um ciclo de 4 capacitações práticas em habilidades tecnológicas e digitais, com as seguintes ações principais: A) Capacitações Presenciais e Práticas: Realização de 4 capacitações práticas, divididas em 2 temas principais (Marketing Digital e Empreendedorismo Digital) e 2 temas complementares (Design Gráfico e Gestão de Projetos), com carga horária de 10h cada; B) Mentorias Individuais: Suporte complementar de 3h para cada participante, conduzido por instrutoras trans capacitadas, oferecendo orientação personalizada e suporte técnico para aplicar as habilidades adquiridas; C) Produção de Material Didático e Certificação: Criação de apostilas impressas e certificados de conclusão, reforçando o aprendizado e a validação das habilidades adquiridas; D) Registro Audiovisual e Divulgação: Registro profissional das capacitações para fins de divulgação e criação de um portfólio de impacto social, além de campanhas de mídia para promover a iniciativa. ------------------------ 2.3) Resultados Esperados: A) Desenvolvimento de Competências Práticas: Capacitar 20 mulheres LBTs em habilidades que são requisitadas pelo mercado digital, como marketing, design e gestão de negócios online, possibilitando o ingresso no mercado formal ou o desenvolvimento de negócios próprios; B) Empoderamento Econômico e Social: Promover a autonomia econômica dessas mulheres ao criar oportunidades concretas de geração de renda, oferecendo recursos para superar barreiras socioeconômicas; C) Fortalecimento de Redes e Vínculos Profissionais: Construir uma rede de suporte entre as participantes e as instrutoras, possibilitando que as beneficiárias desenvolvam relacionamentos profissionais e acessem mentorias futuras; D) Aumento da Visibilidade e Inclusão Social: Fomentar a visibilidade positiva das mulheres LBTs na sociedade e ampliar sua inclusão em espaços de capacitação, mercado de trabalho e empreendedorismo, minimizando o estigma e promovendo a inclusão; Com isso buscamos relevância no projeto em termos de transformação social e econômica, proporcionando um impacto duradouro e alinhado aos objetivos de autonomia e inclusão propostos pelo edital. Mas também visamos parcerias de longo prazo com a SEMPI.",,Colaboração
PI-EXEC-GOVERNADOR,2025,3/2025,PREFEITURA MUNICIPAL DE SÃO JOÃO DA VARJOTA ,INSTITUTO DO DESENVOLVIMENTO DO PIAUI - IDEPI,0.0,TRANSFORMAÇÃO DE REDE MONOFÁSICA PARA TRIFÁSICA E EXTENÇÃO PRIMÁRIA NA LOCALIDADE JACUS,Termo em elaboração,
PI-EXEC-GOVERNADOR,2025,2/2025,PREFEITURA MUNICIPAL DE SÃO JOÃO DA VARJOTA ,INSTITUTO DO DESENVOLVIMENTO DO PIAUI - IDEPI,108508.3,,Termo em elaboração,
PI-EXEC-GOVERNADOR,2025,1/2025,PREFEITURA MUNICIPAL DE BOA HORA,INSTITUTO DO DESENVOLVIMENTO DO PIAUI - IDEPI,274943.74,​​CONCLUSÃO DO ESTÁDIO MUNICIPAL NA LOCALIDADE MATO SECO,Termo em elaboração,
PI-EXEC-GOVERNADOR,2026,1036/2026,PROJETO ESPORTIVO QUARTEL GENERAL DA LUTA - QGL,COORDENADORIA  ESTADUAL DE ENFRENTAMENTO ÀS DROGAS E FOMENTO AO LAZER - CENDFOL ,117000.0,"Parceria, por meio de Termo de Fomento, com organizações da sociedade civil - OSC para execução de ações de prevenção ao uso abusivo do álcool e outras drogas, em regime de mútua cooperação com a administração pública estadual",,Fomento
PI-EXEC-GOVERNADOR,2026,1030/2026,Instituto de Inovação e Projetos - INOVE,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER ,650000.0,"REALIZAÇÃO DA TRADICIONAL VAQUEJADA E FEIRA DOS CRIADORES DE ANIMAIS DE JOCA MARQUES - PI, EM SUA 29ª EDIÇÃO.",,Fomento
PI-EXEC-GOVERNADOR,2026,1029/2026,INSTITUTO JUVENTUDES ,DEPARTAMENTO ESTADUAL DE TRÂNSITO  – DETRAN,1500000.0,"A 4ª Ciranda Educativa de Trânsito, proposta pelo Instituto Juventudes, consiste em projeto de educação para o trânsito voltado à promoção da segurança viária, por meio da realização de atividades educativas, lúdicas e interativas destinadas a crianças e adolescentes da rede municipal de ensino de Teresina/PI.",,Fomento
PI-EXEC-GOVERNADOR,2026,1026/2026,Instituto de Inovação e Projetos - INOVE,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER ,1500000.0,"Apoio institucional, técnico e operacional para organização, estruturação e execução da 29ª Vaquejada e Feira dos Criadores de Animais de Joca Marques, via Termo de Fomento — abrangendo estrutura física do evento (arena, currais, estandes, palco, sonorização), contratação de atrações artísticas, logística, comunicação/divulgação, acessibilidade e equipe de coordenação., no Município deJoca Marques",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,1020/2026,COOPERATIVA DE ARTESANATO MESTRE DEZINHO-CAMEDE,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,100000.0,"FORTALECER A SUSTENTABILIDADE ECONÔMICA, CULTURAL E PRODUTIVA DA COOPERATIVA DE ARTESANATO MESTRE DEZINHO – CAMEDE E DE SEUS COOPERADOS, POR MEIO DA AQUISIÇÃO DA PRODUÇÃO ARTESANAL DA ARTE SANTEIRA, PROMOVENDO A VALORIZAÇÃO DOS ARTESÃOS, A GERAÇÃO DE RENDA PARA AS FAMÍLIAS BENEFICIADAS E A PRESERVAÇÃO DOS SABERES TRADICIONAIS QUE CONSTITUEM IMPORTANTE PATRIMÔNIO CULTURAL DO ESTADO DO PIAUÍ.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,1019/2026,ASSOCIAÇÃO DE PROMOÇÃO DA CIDADANIA E DESENVOLVIMENTO SOCIAL - ACIS,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",200000.0,"Realização de uma feira socioambiental formativa, com ações de capacitação em reciclagem e reaproveitamento de materiais, apoio a associações de catadores, oficinas de economia circular e solidária, educação ambiental e atividades de geração de renda voltadas a públicos em situação de vulnerabilidade socioeconômica.",,Colaboração
PI-EXEC-GOVERNADOR,2026,1015/2026,AMI-LS - ASSOCIACAO MISTA ITAUEIRENSE LUTA SOCIAL,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,150000.0,"Realizar o Festival Cultural do Vaqueiro – Parque Maravilha, no município de Itaueira/PI, como forma de valorizar e preservar a cultura vaqueira e as tradições nordestinas, promovendo a integração social, o acesso à cultura, o lazer comunitário e o fortalecimento da identidade cultural regional: • Valorizar e fortalecer a cultura vaqueira e as tradições populares nordestinas; • Promover apresentações culturais e artísticas voltadas à preservação da identidade regional; • Incentivar a participação da comunidade em atividades culturais, sociais e recreativas; • Proporcionar momentos de lazer, integração e convivência entre moradores e visitantes; • Estimular a economia local por meio da movimentação do comércio e da prestação de serviços durante o evento; Contribuir para a divulgação do município de Itaueira como destino de valorização da cultura popular.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,1007/2026,ASSOCIAÇÃO DE CAPACITAÇÃO DE JOVENS - ACAJ,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,300000.0,"O projeto busca fortalecer o esporte e a cultura no município de Floriano/PI por meio da realização do Projeto Comemorativo do Cinquentenário da Liga Florianense de Futebol, promovendo torneios nas categorias masculina e feminina, integrados a uma programação de eventos culturais, como apresentações musicais, grupos de dança, manifestações da cultura popular, exposições culturais, valorização de artistas locais e uma grande festa de encerramento.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,1006/2026,ASSOCIAÇÃO DE CAPACITAÇÃO DE JOVENS - ACAJ,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,180000.0,"O objeto da presente proposta consiste na execução do Projeto “LIGA CRAQUES DE BOLA E CULTURA”, por meio do desenvolvimento de atividades esportivas voltadas ao futebol de campo, destinadas a crianças e adolescentes do município, com foco na formação cidadã, inclusão social e incentivo à prática esportiva.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,1005/2026,ASSOCIAÇÃO COMUNITARIA SAGRADO CORAÇÃO DE JESUS ,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,100000.0,"Realização do 3º Arraiá do FUNDEC, evento cultural e comunitário destinadoà valorização das tradições populares nordestinas, por meio de apresentações culturais, quadrilhasjuninas, concurso de forró, fomento à comercialização de comidas típicas e apresentação artísticamusical gratuita aberta ao público.",,Fomento
PI-EXEC-GOVERNADOR,2026,1003/2026,FUNDACAO CULTURAL OCTAVIO MIRANDA,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,100000.0,"REALIZAÇÃO DO CONCURSO DE REDAÇÃO “JOVENS ESCRITORES 2026""",,Fomento
PI-EXEC-GOVERNADOR,2026,999/2026,ASSOCIAÇÃO DE DESENVOLVIMENTO DA PLANÍCIE LITORÂNEA  - ADPL,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",137499.94,"O projeto propõe a realização de oficinas de literatura e artesanato, em Luís Correia, para atender 40 (quarenta) crianças, adolescentes e seus familiares, por meio de aquisição de material de consumo e contratação de serviços pessoa jurídica, no período de 6 (seis) meses, com intuito de realizar a inclusão e o desenvolvimento cognitivo, familiar e afetivo, bem como fomentar a geração de renda, visando o poder da transformação destas famílias, elevação da auto estima e qualidade de vida.",Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2026,998/2026,FUNDAÇÃO  VALE DO PIAUÍ-FUNVAPI,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",200000.0,Garantir a realização de cursos - teoria e prática para adolescentes em situação de vulnerabilidade social e em situação de acolhimento institucional.,Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2026,997/2026,ASSOCIACAO DO INSTITUTO OLHO D'AGUA - IOD'A,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",200000.0,"Promover a inclusão social e o fortalecimento de vínculos comunitários de pessoas em situação de vulnerabilidade social, por meio de oficinas culturais e socioeducativas de Argila, Capoeira e Literatura.",Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2026,996/2026,INSTITUTO DE REINSERÇÃO SOCIAL - IRES,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",137496.1,"O projeto propõe a realização de aulas de reforço escolar e de informática, para atender 50 (cinquenta) crianças e adolescentes em situação de vulnerabilidade social, no munícipio de São João do Piauí, por meio de aquisição de material de consumo, equipamentos e material permanente, e contratação de serviços de terceiro - pessoa jurídica, no período de 6 (seis) meses, com carga-horária de 160 horas, com intuito de estimular a inclusão e o desenvolvimento cogntivo, a cidadania e a formação integral do indivíduo.",,Colaboração
PI-EXEC-GOVERNADOR,2026,995/2026,COOPERATIVA DE TRABALHOS EM ECONOMIA SOLIDÁRIA DOS CATADORES DE MATERIAS RECICLÁVEIS DO TERRITÓRIO NORTE - COOPCATA 3R’s ,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",200000.0,"A cidade de Teresina, a despeito de seu crescimento urbano, ainda enfrenta desafios críticos na gestão de resíduos sólidos, caracterizados por uma baixa taxa de reciclagem e pela dependência de sistemas de coleta convencionais que sobrecarregam os aterros sanitários. A problemática agrava-se pela precariedade das condições de trabalho dos catadores autônomos, que frequentemente utilizam tração humana ou animal em jornadas extenuantes, e pela falta de um canal direto e eficiente que conecte o cidadão às cooperativas. Nesse cenário, o descarte irregular e a mistura de materiais recicláveis ao resíduo comum resultam em perdas econômicas e danos ambientais, distanciando a capital piauiense das metas globais de sustentabilidade e dos princípios da economia circular. Assim como muitas cidades brasileiras, Teresina enfrenta desafios significativos para estabelecer um programa de coleta seletiva que seja, ao mesmo tempo, abrangente, eficiente e inclusivo. Atualmente, a gestão dos resíduos recicláveis no município depende, em grande parte, do trabalho fundamental dos catadores de materiais recicláveis. Em sua maioria, esses profissionais atuam de maneira informal, realizando a coleta e a triagem dos materiais, que são posteriormente vendidos como principal fonte de renda e subsistência, com uma precificação bem abaixo do valor de mercado aos atravessadores. Essa dinâmica evidencia uma política pública ainda incipiente no que tange ao manejo adequado dos resíduos e, principalmente, à inclusão social e produtiva das cooperativas e associações de catadores formalizadas no município. A implementação do projeto “DO RESÍDUO À RENDA”: ocupação digna, geração de renda e protagonismo dos catadores e catadoras de Teresina – PI surge como uma resposta direta e necessária para alinhar o município à Política Nacional de Resíduos Sólidos (PNRS -Lei nº 12.305/2010). A PNRS estabelece uma hierarquia clara para a gestão de resíduos, priorizando a não geração, a redução, a reutilização e a reciclagem.",Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2026,994/2026,"ASSOCIAÇÃO PIAUIENSE DE HABILITAÇÃO, REABILITAÇÃO, READAPTAÇÃO – ASSOCIAÇÃO REABILITAR ","SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",200000.0,"Implantar uma Brinquedoteca Inclusiva no Centro Integrado de Reabilitação – CEIR, como ação da proteção social básica, destinada a crianças e adolescentes em situação de vulnerabilidade social, com deficiência e atraso no desenvolvimento, visando à garantia de direitos, à redução de vulnerabilidades, o fortalecimento do desenvolvimento integral e à promoção da inclusão social.",Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2026,993/2026,ASSOCIAÇÃO COMUNITARIA SAGRADO CORAÇÃO DE JESUS ,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",200000.0,"Promover a melhoria da qualidade de vida da pessoa idosa, assegurando dignidade, convivência comunitária e garantia de direitos sociais.",Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2026,992/2026,OFICINA ESPERANZA,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",200000.0,"O Projeto Esperanza na Comunidade propõe a execução de um conjunto integrado de ações socioeducativas, formativas e de fortalecimento de vínculos voltadas a adolescentes, jovens e suas famílias residentes em territórios de alta vulnerabilidade social no município de Parnaíba–PI. Ainiciativa responde diretamente aos desafios identificados no diagnóstico territorial, que incluem insegurança alimentar, baixa escolaridade, defasagem idade-série, fragilidade dos vínculos familiares, exposição à violência, ausência de espaços de convivência e risco aumentado para uso precoce de álcool e outras drogas.",Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2026,991/2026,ASSOCIAÇÃO TERRA DA PROMESSA,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",200000.0,"Contribuir para a redução das vulnerabilidades sociais e o fortalecimento do desenvolvimento integral de crianças e adolescentes, inclusive com deficiência, da comunidade Alto Santa Maria, em Parnaíba (PI), por meio de atividades socioemocionais, assistenciais, culturais, educativas e de inclusão realizadas em espaço acessível, com metodologias adaptadas e atenção à participação plena e autônoma de todos os beneficiários.",,Colaboração
PI-EXEC-GOVERNADOR,2026,990/2026,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PEDRO II - APAE ,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",200000.0,"O objeto desta proposta é a implantação e fortalecimento do Centro Têxtil Inclusivo da APAE de Pedro II, voltado à qualificação profissional e inclusão produtiva de mulheres com deficiência e mulheres cuidadoras de pessoas com deficiência atendidas pela instituição. O projeto busca enfrentar a ausência de oportunidades de geração de renda para esse público, por meio da oferta de capacitação em técnicas de corte e costura, produção têxtil e noções de empreendedorismo social, utilizando infraestrutura já existente na instituição e recursos humanos especializados.",Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2026,989/2026,ASSOCIAÇÃO DE DESENVOLVIMENTO DA PLANÍCIE LITORÂNEA  - ADPL,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",200000.0,"O projeto propõe a realização de oficinas sobre políticas para mulheres, artesanato e empreendedorismo, para atender 80 (oitenta) mulheres ribeirinhas e seus familiares, em Luís Correia, por meio de aquisição de material de consumo, equipamentos e material permanente, e contratação de serviços de terceiro - pessoa jurídica, no período de 9 (nove) meses, com intuito de contribuir para a melhoria das condições de vida e fomento a geração de renda, bem como a inclusão e o desenvolvimento cognitivo, familiar e afetivo, visando o poder de transformação destas famílias, elevação da auto estima e qualidade de vida.",Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2026,988/2026, ASSOCIAÇÃO DOS MORADORES DA COMUNIDADE VALPARAISO MUNICIPIO DE PICOS - PI,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",137500.0,"O projeto propõe a realização de oficinas de ballet clássico, para atender 40 (quarenta) crianças em situação de vulnerabilidade social, no munícipio de Picos, por meio de aquisição de material de consumo, e contratação de serviços de terceiro - pessoa jurídica, no período de 6 (seis) meses, com intuito de estimular a inclusão e o desenvolvimento cogntivo, a cidadania e a formação integral do indivíduo.",Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2026,987/2026,ASSOCIACAO SOLIDARIA PELA VIDA - ASPVIDA ,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",200000.0,"Fortalecer a capacidade técnico-operativa e a sustentabilidade de 04 (quatro) associações/cooperativas de catadores de materiais recicláveis em Teresina-PI, visando mitigar a vulnerabilidade socioeconômica e a informalidade laboral da categoria. O projeto enfrentará a escassez de infraestrutura e a baixa agregação de valor aos resíduos através da capacitação em gestão empreendedora, governança e fomento ao acesso a linhas de crédito, promovendo a autonomia financeira, o protagonismo social e a plena inserção desses agentes ambientais nas oportunidades da economia circular e da logística reversa estadual.",Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2026,986/2026,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE JOSÉ DE FREITAS-PI (APAE DE JOSÉ DE FREITAS),"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",200000.0,"Implantar e operacionalizar, na sede da APAE de José de Freitas, o projeto “Projeto “ Núcleo de Escuta Ativa e Fortalecimento de Vínculos da APAE de José de Freitas”, voltado exclusivamente às 60 famílias já assistidas pela instituição, mediante reforma e adequação do pátio (atividades grupais) e implantação de sala reservada para atendimentos individuais, ofertando acolhimento, escuta qualificada, orientação socioassistencial e apoio psicossocial, grupos de convivência e ações educativas internas, no período de abril de 2026 a dezembro de 2027, com equipe composta por 1 orientador social, 1 assistente social, 1 psicólogo, 1 assistente administrativo e 1 auxiliar de serviços gerais, além da aquisição de equipamentos necessários ao funcionamento do serviço.",Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2026,985/2026, ASSOCIAÇÃO DOS MORADORES DA COMUNIDADE VALPARAISO MUNICIPIO DE PICOS - PI,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",200000.0,"O projeto propõe a capacitação de 80 (oitenta) mulheres em situação de vulnerabilidade. As capacitações serão realizadas por meio de 3 (três) oficinas sobre Políticas para Mulheres; produção de doces, salgados; e pães e bolos caseiros, aquisição de materiais de consumo, aquisição de equipamentos e material permanente e contratação de serviço de terceiros – pessoa jurídica necessários para sua execução do projeto, com intuito de valorizar e preservar a culinária local, reconhecer suas contribuições no processo de construção da cidadania, identidade cultural e inclusiva, proporcionando um incremento na geração de renda e na melhoria no padrão alimentar e qualidade de vida, no município de Picos-PI, com carga horária de 288 horas, no período de 9 meses.",,Colaboração
